,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,original_language,original_title,popularity,vote_average,vote_count
527,74,2012-07-27,Step Up Revolution,33000000.0,35074677.0,165552290.0,2012,Step Up Revolution,LG/S,105400000.0,2012,"[10402, 18, 10749]",en,Step Up Revolution,10.925,6.8,1252
528,85,2011-05-13,Bridesmaids,32500000.0,169211718.0,289632023.0,2011,Bridesmaids,Uni.,119300000.0,2011,"[35, 10749]",en,Bridesmaids,9.805,6.5,2783
529,87,2013-04-26,The Big Wedding,32500000.0,21819348.0,48425971.0,2013,The Big Wedding,LGF,24700000.0,2013,[35],en,The Big Wedding,11.231,5.8,678
530,88,2012-02-24,Wanderlust,32500000.0,17288155.0,24159934.0,2012,Wanderlust,Uni.,4200000.0,2012,"[35, 10749]",en,Wanderlust,9.896,5.4,693
531,96,2011-04-01,Source Code,32000000.0,54712227.0,140428499.0,2011,Source Code,Sum.,92600000.0,2011,"[53, 878, 9648]",en,Source Code,13.495,7.2,4529
532,99,2018-04-20,I Feel Pretty,32000000.0,48795601.0,91553797.0,2018,I Feel Pretty,STX,45700000.0,2018,[35],en,I Feel Pretty,16.298,6.4,1088
533,1,2011-02-18,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0,2011,"Big Mommas: Like Father, Like Son",Fox,44800000.0,2011,"[80, 35, 28]",en,"Big Mommas: Like Father, Like Son",16.024,5.5,623
534,7,2013-03-15,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,2013,The Incredible Burt Wonderstone,WB (NL),4900000.0,2013,[35],en,The Incredible Burt Wonderstone,9.362,5.4,920
535,23,2012-11-02,Flight,31000000.0,93772375.0,160558438.0,2012,Flight,Par.,68000000.0,2012,[18],en,Flight,11.692,6.7,3582
536,27,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0,2014,The Grand Budapest Hotel,FoxS,115500000.0,2014,"[35, 18]",en,The Grand Budapest Hotel,18.31,8.0,8091
537,28,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0,2015,Vacation,WB (NL),46000000.0,2015,[18],hu,Vakáció,0.6,7.0,1
538,28,2015-07-29,Vacation,31000000.0,58884188.0,102306500.0,2015,Vacation,WB (NL),46000000.0,2015,[35],en,Vacation,14.227,6.2,1934
539,38,2018-08-15,Crazy Rich Asians,30000000.0,174532921.0,238099711.0,2018,Crazy Rich Asians,WB,64000000.0,2018,"[35, 18, 10749]",en,Crazy Rich Asians,17.969,7.1,1496
540,42,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0,2012,The Vow,SGem,71100000.0,2012,"[18, 10749]",en,The Vow,13.046,7.1,2409
541,57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,2015,Sisters,Uni.,18000000.0,2015,[35],en,Sisters,10.993,5.9,922
542,69,2012-09-28,Looper,30000000.0,66486205.0,170466405.0,2012,Looper,TriS,110000000.0,2012,"[28, 53, 878]",en,Looper,16.779,6.8,6723
543,70,2013-02-01,Warm Bodies,30000000.0,66380662.0,115121608.0,2013,Warm Bodies,LG/S,50600000.0,2013,"[27, 35, 10749]",en,Warm Bodies,13.259,6.3,4109
544,72,2014-01-17,The Nut Job,30000000.0,64251538.0,122529966.0,2014,The Nut Job,ORF,56600000.0,2014,"[16, 35, 10751, 12]",en,The Nut Job,10.501,5.6,529
545,75,2012-08-08,Hope Springs,30000000.0,63536011.0,133085295.0,2012,Hope Springs,Sony,50700000.0,2012,"[18, 35, 10749]",en,Hope Springs,8.312999999999999,6.1,429
546,83,2011-05-20,Midnight in Paris,30000000.0,56816662.0,162502774.0,2011,Midnight in Paris,SPC,94300000.0,2011,"[14, 35, 10749]",en,Midnight in Paris,13.171,7.5,3965
547,84,2017-11-22,Darkest Hour,30000000.0,56443120.0,150807172.0,2017,Darkest Hour,Focus,94400000.0,2017,"[18, 36]",en,Darkest Hour,15.331,7.3,2715
548,84,2017-11-22,Darkest Hour,30000000.0,56443120.0,150807172.0,2017,Darkest Hour,Focus,94400000.0,2017,"[18, 36]",en,Darkest Hour,15.331,7.3,2715
549,88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,2018,Life of the Party,WB (NL),12800000.0,2018,[35],en,Life of the Party,13.696,6.2,435
550,92,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0,2015,Southpaw,Wein.,39500000.0,2015,"[28, 18]",en,Southpaw,25.305,7.4,3424
551,94,2017-07-28,Atomic Blonde,30000000.0,51573925.0,98345423.0,2017,Atomic Blonde,Focus,48300000.0,2017,"[28, 9648, 53]",en,Atomic Blonde,21.662,6.3,3645
552,100,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0,2015,Sicario,LGF,38000000.0,2015,"[28, 80, 53]",en,Sicario,20.468,7.3,4475
553,100,2015-09-18,Sicario,30000000.0,46889293.0,84393749.0,2015,Sicario,LGF,38000000.0,2015,"[28, 80, 53]",en,Sicario,20.468,7.3,4475
554,3,2018-01-19,Den of Thieves,30000000.0,44947622.0,80131391.0,2018,Den of Thieves,STX,35600000.0,2018,"[28, 53, 80]",en,Den of Thieves,22.738000000000003,6.6,1244
555,4,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,2012,The Three Stooges,Fox,10500000.0,2012,[35],en,The Three Stooges,9.357999999999999,5.1,215
556,6,2014-10-24,John Wick,30000000.0,43037835.0,76235001.0,2014,John Wick,LG/S,45700000.0,2014,"[28, 53]",en,John Wick,78.123,7.2,10081
557,8,2015-04-24,The Age of Adaline,30000000.0,42629776.0,68984536.0,2015,The Age of Adaline,LGF,23000000.0,2015,"[14, 18, 10749]",en,The Age of Adaline,8.559,7.4,3853
558,11,2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70689968.0,2012,The Cabin in the Woods,LGF,24400000.0,2012,"[27, 35, 53]",en,The Cabin in the Woods,15.335999999999999,6.5,4185
